sender_name,timestamp_ms,content,is_geoblocked_for_viewer,is_unsent_image_by_messenger_kid_parent,unique_id,timestamp_ms_year,timestamp_ms_month,timestamp_ms_day,timestamp_ms_weekday,timestamp_ms_hour
mr_vishwa_a_edits,1970-01-01 00:27:44.125865255+00:00,Thanks nanbha,False,False,209b2492e94c4c01f4462e0127f52a6f,1970,1,1,3,0
